DATE,CLOSE,VOLUME
2007.04.24,3.33,10274954760000
2007.04.25,3.40,7984525360000
2007.04.26,3.53,15824798080000
2007.04.27,3.57,6224403640000
2007.04.30,3.57,5822031040000
2007.05.01,3.55,5097342040000
2007.05.02,3.59,4644691800000
2007.05.03,3.59,5551545160000
2007.05.04,3.60,3657075240000
2007.05.07,3.71,8310986320000
2007.05.08,3.75,7526907920000
2007.05.09,3.82,6580980840000
2007.05.10,3.83,11728975160000
2007.05.11,3.89,6119741040000
2007.05.14,3.91,6178990440000
2007.05.15,3.84,9400302240000
2007.05.16,3.83,10839491320000
2007.05.17,3.91,7240761640000
2007.05.18,3.93,5710993960000
2007.05.21,4.00,6220451440000
2007.05.22,4.05,5494532680000
2007.05.23,4.03,8468653760000
2007.05.24,3.95,8544312840000
2007.05.25,4.06,6021426600000
2007.05.29,4.08,6261819200000
2007.05.30,4.24,14260855560000
2007.05.31,4.34,12199749520000
2007.06.01,4.23,8511623400000
2007.06.04,4.33,8604789760000
2007.06.05,4.38,8765433600000
2007.06.06,4.42,10699692080000
2007.06.07,4.43,18398677640000
2007.06.08,4.45,11788029960000
2007.06.11,4.29,18269783000000
2007.06.12,4.30,13561831920000
2007.06.13,4.20,16806165040000
2007.06.14,4.25,9201968440000
2007.06.15,4.30,6000452920000
2007.06.18,4.47,8441461280000
2007.06.19,4.42,8991244640000
2007.06.20,4.34,8599419360000
2007.06.21,4.43,8412365920000
2007.06.22,4.39,5862466960000
2007.06.25,4.37,9407234200000
2007.06.26,4.28,12671319640000
2007.06.27,4.36,9313218600000
2007.06.28,4.31,7759751720000
2007.06.29,4.36,10864956480000
2007.07.02,4.33,9011353120000
2007.07.03,4.53,11339296920000
2007.07.05,4.74,13777066520000
2007.07.06,4.73,8117152960000
2007.07.09,4.66,9578426760000
2007.07.10,4.73,11973703840000
2007.07.11,4.72,7809341120000
2007.07.12,4.79,6651918840000
2007.07.13,4.92,8429311800000
2007.07.16,4.93,8997761920000
2007.07.17,4.96,6787319280000
2007.07.18,4.93,7118206480000
2007.07.19,4.99,6551817440000
2007.07.20,5.13,10447589040000
2007.07.23,5.13,9884007560000
2007.07.24,4.82,16109485000000
2007.07.25,4.90,10606670760000
2007.07.26,5.24,20027639800000
2007.07.27,5.14,11095292600000
2007.07.30,5.06,10562940920000
2007.07.31,4.70,16775140200000
2007.08.01,4.82,16691570560000
2007.08.02,4.87,8047829160000
2007.08.03,4.71,6242282200000
2007.08.06,4.83,8868250720000
2007.08.07,4.82,9155157760000
2007.08.08,4.79,7786031120000
2007.08.09,4.53,10737737360000
2007.08.10,4.46,13391636160000
2007.08.13,4.57,6964792800000
2007.08.14,4.43,7004115160000
2007.08.15,4.28,9624781040000
2007.08.16,4.19,17685197600000
2007.08.17,4.36,10529240960000
2007.08.20,4.37,7452186000000
2007.08.21,4.56,12606549760000
2007.08.22,4.73,9682211560000
2007.08.23,4.68,8180780440000
2007.08.24,4.83,8751460760000
2007.08.27,4.73,6582469320000
2007.08.28,4.53,11172038920000
2007.08.29,4.79,11019830920000
2007.08.30,4.86,13658154720000
2007.08.31,4.95,8159979520000
2007.09.04,5.15,12647749240000
2007.09.05,4.89,22370636400000
2007.09.06,4.82,18063334520000
2007.09.07,4.71,13406077720000
2007.09.10,4.88,13791119720000
2007.09.11,4.84,9227082760000
2007.09.12,4.89,9864031520000
2007.09.13,4.90,6182697360000
2007.09.14,4.95,5753738760000
2007.09.17,4.94,7625887920000
2007.09.18,5.03,10126427640000
2007.09.19,5.03,9721174960000
2007.09.20,5.01,6502928600000
2007.09.21,5.15,9116094400000
2007.09.24,5.30,9746518880000
2007.09.25,5.47,11462298960000
2007.09.26,5.45,9095451400000
2007.09.27,5.52,6253093840000
2007.09.28,5.48,5787269880000
2007.10.01,5.59,8039405080000
2007.10.02,5.66,7561473360000
2007.10.03,5.64,6569020920000
2007.10.04,5.58,6201489280000
2007.10.05,5.77,8708190400000
2007.10.08,6.00,7871267600000
2007.10.09,6.00,10363217760000
2007.10.10,5.96,6427566040000
2007.10.11,5.79,15466784480000
2007.10.12,5.97,9343863480000
2007.10.15,5.96,10427377240000
2007.10.16,6.06,10143773640000
2007.10.17,6.17,10695602120000
2007.10.18,6.20,7791262920000
2007.10.19,6.09,11542082440000
2007.10.22,6.23,11650728600000
2007.10.23,6.65,16546233760000
2007.10.24,6.64,12372773560000
2007.10.25,6.53,9009447720000
2007.10.26,6.60,6655351920000
2007.10.29,6.61,3486208600000
2007.10.30,6.68,7230867840000
2007.10.31,6.78,6747151600000
2007.11.01,6.70,5601564360000
2007.11.02,6.71,7276286080000
2007.11.05,6.64,7734622560000
2007.11.06,6.85,9241516760000
2007.11.07,6.66,9546355280000
2007.11.08,6.27,18465485360000
2007.11.09,5.91,14514045840000
2007.11.12,5.49,16968796040000
2007.11.13,6.07,16141910120000
2007.11.14,5.93,13480502280000
2007.11.15,5.87,13957980120000
2007.11.16,5.94,12964597800000
2007.11.19,5.86,11113913160000
2007.11.20,6.03,15113541520000
2007.11.21,6.01,11770580640000
2007.11.23,6.13,4161071320000
2007.11.26,6.16,12371314480000
2007.11.27,6.24,12706512840000
2007.11.28,6.43,10757983880000
2007.11.29,6.58,10064106080000
2007.11.30,6.51,11233705000000
2007.12.03,6.39,9108881040000
2007.12.04,6.42,7375869200000
2007.12.05,6.62,8549378600000
2007.12.06,6.78,8528671200000
2007.12.07,6.94,10179540280000
2007.12.10,6.93,6762801080000
2007.12.11,6.73,10725948800000
2007.12.12,6.83,11560141040000
2007.12.13,6.85,8366494080000
2007.12.14,6.80,6251400120000
2007.12.17,6.59,9825609920000
2007.12.18,6.53,11732852320000
2007.12.19,6.54,7938558600000
2007.12.20,6.68,7277473280000
2007.12.21,6.90,7430538640000
2007.12.24,7.10,4249741160000
2007.12.26,7.10,6658753080000
2007.12.27,7.11,7627232480000
2007.12.28,7.14,6541764320000
2007.12.31,7.07,5016882080000
2008.01.02,6.96,10439302440000
2008.01.03,6.96,8016933120000
2008.01.04,6.43,13807208520000
2008.01.07,6.34,19977469960000
2008.01.08,6.12,14702262120000
2008.01.09,6.41,17509289000000
2008.01.10,6.36,14316770160000
2008.01.11,6.16,11615600360000
2008.01.14,6.38,10031164080000
2008.01.15,6.04,22611448440000
2008.01.16,5.70,21402502240000
2008.01.17,5.73,16852934280000
2008.01.18,5.76,15675932160000
2008.01.22,5.63,18524701720000
2008.01.23,4.96,31686186840000
2008.01.24,4.84,18522679280000
2008.01.25,4.64,14679647360000
2008.01.28,4.64,13849425520000
2008.01.29,4.70,10334429560000
2008.01.30,4.72,12001681720000
2008.01.31,4.82,12627379800000
2008.02.01,4.78,9494814280000
2008.02.04,4.70,8524677000000
2008.02.05,4.62,10896537960000
2008.02.06,4.36,15033683280000
2008.02.07,4.33,20231081360000
2008.02.08,4.49,13007181040000
2008.02.11,4.62,11082016120000
2008.02.12,4.46,11842139400000
2008.02.13,4.62,9218615840000
2008.02.14,4.55,9180209920000
2008.02.15,4.45,8286114480000
2008.02.19,4.37,9590298760000
2008.02.20,4.42,9324913360000
2008.02.21,4.34,8834710360000
2008.02.22,4.26,14449186080000
2008.02.25,4.27,11908070720000
2008.02.26,4.26,14401457560000
2008.02.27,4.39,13632678080000
2008.02.28,4.64,15476498240000
2008.02.29,4.47,11869519760000
2008.03.03,4.35,15575936320000
2008.03.04,4.45,17362716840000
2008.03.05,4.45,11567041920000
2008.03.06,4.34,14344328040000
2008.03.07,4.37,11892013000000
2008.03.10,4.25,7683123840000
2008.03.11,4.56,8141618240000
2008.03.12,4.50,8238443920000
2008.03.13,4.58,9712287760000
2008.03.14,4.53,7771514520000
2008.03.17,4.55,8454598040000
2008.03.18,4.74,9217623240000
2008.03.19,4.64,7151983160000
2008.03.20,4.76,5875966600000
2008.03.24,4.98,7864480960000
2008.03.25,5.04,7709973320000
2008.03.26,5.13,8504952960000
2008.03.27,5.01,7514548160000
2008.03.28,5.12,4775536360000
2008.03.31,5.13,7251396880000
2008.04.01,5.34,9801219960000
2008.04.02,5.27,9715134800000
2008.04.03,5.41,10147946200000
2008.04.04,5.47,8046428320000
2008.04.07,5.57,11180361920000
2008.04.08,5.46,9434742800000
2008.04.09,5.41,8475474840000
2008.04.10,5.52,9118142880000
2008.04.11,5.26,11715782680000
2008.04.14,5.28,8136179520000
2008.04.15,5.30,6549399360000
2008.04.16,5.49,7347174240000
2008.04.17,5.52,6709388840000
2008.04.18,5.75,9328215120000
2008.04.21,6.01,9867841200000
2008.04.22,5.72,13707936760000
2008.04.23,5.81,10740617440000
2008.04.24,6.03,15632553440000
2008.04.25,6.06,9309730080000
2008.04.28,6.15,7582648080000
2008.04.29,6.25,8759861880000
2008.04.30,6.22,10830482600000
2008.05.01,6.43,8576468600000
2008.05.02,6.46,9361384200000
2008.05.05,6.59,8136629480000
2008.05.06,6.66,8769351920000
2008.05.07,6.53,11267915680000
2008.05.08,6.61,8529003280000
2008.05.09,6.55,6513714200000
2008.05.12,6.71,7866235440000
2008.05.13,6.78,7937409480000
2008.05.14,6.65,8836304680000
2008.05.15,6.77,8350434680000
2008.05.16,6.70,6941173400000
2008.05.19,6.56,9188843440000
2008.05.20,6.64,9338454440000
2008.05.21,6.37,11217845520000
2008.05.22,6.32,11696207600000
2008.05.23,6.47,8673301560000
2008.05.27,6.66,7583479680000
2008.05.28,6.68,7124190360000
2008.05.29,6.67,6242083120000
2008.05.30,6.73,5718251000000
2008.06.02,6.65,6454406000000
2008.06.03,6.62,7288988840000
2008.06.04,6.61,7091977480000
2008.06.05,6.76,7206839920000
2008.06.06,6.63,9182066600000
2008.06.09,6.49,17985370200000
2008.06.10,6.63,10340869840000
2008.06.11,6.46,8881612320000
2008.06.12,6.17,12076835680000
2008.06.13,6.15,12695711560000
2008.06.16,6.31,9800890120000
2008.06.17,6.48,8523267480000
2008.06.18,6.38,7564756920000
2008.06.19,6.46,7512196160000
2008.06.20,6.26,7379279880000
2008.06.23,6.18,6108455080000
2008.06.24,6.19,5870155760000
2008.06.25,6.34,5911341800000
2008.06.26,6.01,8060043600000
2008.06.27,6.08,9426449200000
2008.06.30,5.98,6495505520000
2008.07.01,6.24,10684819040000
2008.07.02,6.01,8022863800000
2008.07.03,6.08,5002344200000
2008.07.07,6.25,7924127680000
2008.07.08,6.42,8560833680000
2008.07.09,6.22,8437182600000
2008.07.10,6.31,8044112160000
2008.07.11,6.16,8896398560000
2008.07.14,6.21,8340850280000
2008.07.15,6.06,10009927480000
2008.07.16,6.17,7095502680000
2008.07.17,6.13,6691404160000
2008.07.18,5.90,7649281920000
2008.07.21,5.95,9618796880000
2008.07.22,5.79,17608411800000
2008.07.23,5.93,10065674640000
2008.07.24,5.68,7946088360000
2008.07.25,5.79,5954919880000
2008.07.28,5.53,7437832360000
2008.07.29,5.61,6458487000000
2008.07.30,5.71,7035492800000
2008.07.31,5.68,6022127720000
2008.08.01,5.60,5042943920000
2008.08.04,5.47,5713753360000
2008.08.05,5.73,6517714840000
2008.08.06,5.86,7658924000000
2008.08.07,5.85,6401022320000
2008.08.08,6.05,6870018400000
2008.08.11,6.20,8685707520000
2008.08.12,6.32,8065375080000
2008.08.13,6.40,8176268800000
2008.08.14,6.40,6675789960000
2008.08.15,6.28,6234557560000
2008.08.18,6.27,5183782800000
2008.08.19,6.20,5881650880000
2008.08.20,6.28,4860318400000
2008.08.21,6.22,5222148400000
2008.08.22,6.31,4183102000000
2008.08.25,6.17,4540166120000
2008.08.26,6.20,4018386120000
2008.08.27,6.24,4463102000000
2008.08.28,6.20,4077350760000
2008.08.29,6.06,5224909480000
2008.09.02,5.94,7479501680000
2008.09.03,5.96,7054595800000
2008.09.04,5.76,7135580200000
2008.09.05,5.71,7535572240000
2008.09.08,5.64,10090131240000
2008.09.09,5.41,12039739320000
2008.09.10,5.41,9376244080000
2008.09.11,5.45,9356183760000
2008.09.12,5.32,7693973280000
2008.09.15,5.02,8528043440000
2008.09.16,4.99,10656688840000
2008.09.17,4.57,11108900600000
2008.09.18,4.78,16054630200000
2008.09.19,5.03,11771651920000
2008.09.22,4.67,8273404440000
2008.09.23,4.53,12450263280000
2008.09.24,4.60,10113636680000
2008.09.25,4.71,9391416440000
2008.09.26,4.58,10762451840000
2008.09.29,3.78,22647617720000
2008.09.30,4.06,14583463160000
2008.10.01,3.90,12380203640000
2008.10.02,3.58,15602191640000
2008.10.03,3.47,22289943480000
2008.10.06,3.49,20050793840000
2008.10.07,3.19,17910203080000
2008.10.08,3.20,21187263720000
2008.10.09,3.18,15507339400000
2008.10.10,3.47,20917716120000
2008.10.13,3.94,14416043320000
2008.10.14,3.71,18562780040000
2008.10.15,3.50,14977509680000
2008.10.16,3.64,18476944920000
2008.10.17,3.48,16507514520000
2008.10.20,3.51,15037856960000
2008.10.21,3.26,17330715640000
2008.10.22,3.45,20780780440000
2008.10.23,3.51,16356891600000
2008.10.24,3.44,14931733320000
2008.10.27,3.29,8845450880000
2008.10.28,3.58,12236778120000
2008.10.29,3.74,14567826840000
2008.10.30,3.98,12387777080000
2008.10.31,3.85,11626254920000
2008.11.03,3.82,10129335720000
2008.11.04,3.96,13578231240000
2008.11.05,3.69,12207731480000
2008.11.06,3.54,12689747840000
2008.11.07,3.51,10576429640000
2008.11.10,3.42,10912956040000
2008.11.11,3.38,11887448440000
2008.11.12,3.22,11193495040000
2008.11.13,3.44,17737396600000
2008.11.14,3.22,13593452040000
2008.11.17,3.15,11193605920000
2008.11.18,3.21,11414738440000
2008.11.19,3.08,11285897000000
2008.11.20,2.88,16647453200000
2008.11.21,2.95,14833073640000
2008.11.24,3.31,13742385440000
2008.11.25,3.24,11816640640000
2008.11.26,3.40,8624120120000
2008.11.28,3.30,2768798200000
2008.12.01,3.18,8621273360000
2008.12.02,3.30,10411276680000
2008.12.03,3.43,12807581640000
2008.12.04,3.27,10524099320000
2008.12.05,3.36,9952138560000
2008.12.08,3.56,11233679520000
2008.12.09,3.57,11338107760000
2008.12.10,3.50,8944144160000
2008.12.11,3.39,10011414560000
2008.12.12,3.51,10118318000000
2008.12.15,3.38,8562293040000
2008.12.16,3.39,9338622440000
2008.12.17,3.18,12239367560000
2008.12.18,3.19,7955447920000
2008.12.19,3.21,6212117240000
2008.12.22,3.06,8041491920000
2008.12.23,3.09,6171452280000
2008.12.24,3.03,2612359680000
2008.12.26,3.07,2973075280000
2008.12.29,3.09,5405993320000
2008.12.30,3.08,9374617560000
2008.12.31,3.05,5559077440000
2009.01.02,3.24,7173540080000
2009.01.05,3.38,11073512520000
2009.01.06,3.32,12501970880000
2009.01.07,3.25,7101181920000
2009.01.08,3.31,6450277400000
2009.01.09,3.24,5261646880000
2009.01.12,3.17,5842490640000
2009.01.13,3.13,7662071200000
2009.01.14,3.05,7958455960000
2009.01.15,2.98,16795107840000
2009.01.16,2.94,9790391520000
2009.01.20,2.80,8519507640000
2009.01.21,2.96,7784470400000
2009.01.22,3.16,12789020440000
2009.01.23,3.16,7311080280000
2009.01.26,3.20,6645947280000
2009.01.27,3.24,5816881280000
2009.01.28,3.37,7979629560000
2009.01.29,3.32,5637224600000
2009.01.30,3.22,5731398400000
2009.02.02,3.27,5289046280000
2009.02.03,3.32,5543968920000
2009.02.04,3.34,7726880560000
2009.02.05,3.44,7107028600000
2009.02.06,3.57,6417855920000
2009.02.09,3.66,6845883520000
2009.02.10,3.50,7991391800000
2009.02.11,3.46,6502657840000
2009.02.12,3.55,7891612120000
2009.02.13,3.54,5919595360000
2009.02.17,3.38,6275858400000
2009.02.18,3.37,6457603880000
2009.02.19,3.24,8106206360000
2009.02.20,3.25,6947560200000
2009.02.23,3.11,7170702560000
2009.02.24,3.22,7187734400000
2009.02.25,3.25,7460879720000
2009.02.26,3.18,5825110480000
2009.02.27,3.19,6529545960000
2009.03.02,3.15,7088317040000
2009.03.03,3.16,6963382160000
2009.03.04,3.26,7086642360000
2009.03.05,3.18,6666033920000
2009.03.06,3.05,9704104480000
2009.03.09,2.96,5187702520000
2009.03.10,3.17,5919192440000
2009.03.11,3.33,5712678720000
2009.03.12,3.43,5679062760000
2009.03.13,3.43,4068713040000
2009.03.16,3.41,5952080400000
2009.03.17,3.56,5915894320000
2009.03.18,3.62,5453166040000
2009.03.19,3.63,3539394040000
2009.03.20,3.63,4222952440000
2009.03.23,3.84,4588451000000
2009.03.24,3.81,4921209440000
2009.03.25,3.80,4890337200000
2009.03.26,3.90,4519098360000
2009.03.27,3.82,3468549000000
2009.03.30,3.73,4631234440000
2009.03.31,3.76,5101244120000
2009.04.01,3.88,5653170880000
2009.04.02,4.03,7597561440000
2009.04.03,4.14,5828130560000
2009.04.06,4.23,6297550000000
2009.04.07,4.10,5092512040000
2009.04.08,4.15,4348626520000
2009.04.09,4.27,4924994200000
2009.04.13,4.29,3733339120000
2009.04.14,4.23,4295772880000
2009.04.15,4.20,3951555160000
2009.04.16,4.34,5542561360000
2009.04.17,4.41,4378905720000
2009.04.20,4.30,4360886600000
2009.04.21,4.35,4479293560000
2009.04.22,4.34,7231047880000
2009.04.23,4.49,8768882640000
2009.04.24,4.42,5192289480000
2009.04.27,4.45,4182220560000
2009.04.28,4.43,4231310440000
2009.04.29,4.48,4378098760000
2009.04.30,4.49,4462220280000
2009.05.01,4.54,3763089400000
2009.05.04,4.72,5703613440000
2009.05.05,4.74,3814995240000
2009.05.06,4.73,4581383520000
2009.05.07,4.61,4858076440000
2009.05.08,4.62,4459466480000
2009.05.11,4.63,3780441280000
2009.05.12,4.45,5873581000000
2009.05.13,4.26,5674345880000
2009.05.14,4.39,4109526680000
2009.05.15,4.37,3262648200000
2009.05.18,4.52,4361593320000
2009.05.19,4.55,3549044800000
2009.05.20,4.50,3764488840000
2009.05.21,4.43,3862974080000
2009.05.22,4.38,2748324040000
2009.05.26,4.67,6033336680000
2009.05.27,4.75,6202261800000
2009.05.28,4.82,4729731440000
2009.05.29,4.85,3948795480000
2009.06.01,4.98,4259208240000
2009.06.02,4.98,4363480800000
2009.06.03,5.04,5272139040000
2009.06.04,5.13,5116997760000
2009.06.05,5.17,5969653760000
2009.06.08,5.13,8995339080000
2009.06.09,5.09,6472395160000
2009.06.10,5.01,6473303760000
2009.06.11,4.99,5003963160000
2009.06.12,4.89,5460595000000
2009.06.15,4.86,5090966440000
2009.06.16,4.87,4934725880000
2009.06.17,4.84,5422567360000
2009.06.18,4.85,3860443160000
2009.06.19,4.98,5712835520000
2009.06.22,4.91,5808552680000
2009.06.23,4.78,6813764720000
2009.06.24,4.87,4487171080000
2009.06.25,5.00,5522599600000
2009.06.26,5.09,3766670600000
2009.06.29,5.07,5073131840000
2009.06.30,5.09,3810464280000
2009.07.01,5.10,3915031680000
2009.07.02,5.00,3481035600000
2009.07.06,4.95,4828407080000
2009.07.07,4.84,4460163120000
2009.07.08,4.90,5486119800000
2009.07.09,4.87,3288540360000
2009.07.10,4.95,4266628800000
2009.07.13,5.08,4480267680000
2009.07.14,5.08,3268145160000
2009.07.15,5.24,4533968880000
2009.07.16,5.27,3720537240000
2009.07.17,5.42,5527231920000
2009.07.20,5.46,7004752720000
2009.07.21,5.41,6076176960000
2009.07.22,5.60,8089054120000
2009.07.23,5.64,4966437840000
2009.07.24,5.71,4190652480000
2009.07.27,5.72,4136608280000
2009.07.28,5.71,3516399320000
2009.07.29,5.72,3681127240000
2009.07.30,5.81,4451475280000
2009.07.31,5.84,3958388280000
2009.08.03,5.94,3693122440000
2009.08.04,5.91,3702555360000
2009.08.05,5.89,3830318800000
2009.08.06,5.85,3156549480000
2009.08.07,5.91,3652713120000
2009.08.10,5.88,2910220600000
2009.08.11,5.82,3354593760000
2009.08.12,5.91,4200552440000
2009.08.13,6.02,4173405880000
2009.08.14,5.96,2860665920000
2009.08.17,5.70,4894959160000
2009.08.18,5.86,3954699000000
2009.08.19,5.88,3728564000000
2009.08.20,5.94,3202080280000
2009.08.21,6.04,3539347000000
2009.08.24,6.04,3693959080000
2009.08.25,6.05,3047091600000
2009.08.26,5.98,2834083280000
2009.08.27,6.05,4295310320000
2009.08.28,6.08,4173188320000
2009.08.31,6.01,2718791320000
2009.09.01,5.90,4423367480000
2009.09.02,5.90,3465565600000
2009.09.03,5.95,2695135240000
2009.09.04,6.08,3533434800000
2009.09.08,6.18,2871152480000
2009.09.09,6.11,7944861120000
2009.09.10,6.16,4638062240000
2009.09.11,6.15,3204104680000
2009.09.14,6.20,2974892480000
2009.09.15,6.26,3543905400000
2009.09.16,6.50,6772412920000
2009.09.17,6.59,7848118600000
2009.09.18,6.61,4812378480000
2009.09.21,6.57,3975570760000
2009.09.22,6.59,3157991760000
2009.09.23,6.63,5770952320000
2009.09.24,6.57,5167517880000
2009.09.25,6.51,4253644080000
2009.09.28,6.65,3200806280000
2009.09.29,6.62,3210299120000
2009.09.30,6.62,4902526160000
2009.10.01,6.46,4935293160000
2009.10.02,6.60,4961539800000
2009.10.05,6.64,4037803560000
2009.10.06,6.79,5280915360000
2009.10.07,6.79,4511671080000
2009.10.08,6.76,4050923240000
2009.10.09,6.80,2730059920000
2009.10.12,6.81,2619598520000
2009.10.13,6.79,2688154840000
2009.10.14,6.83,3470354160000
2009.10.15,6.81,3329485320000
2009.10.16,6.72,3808848120000
2009.10.19,6.78,6561655520000
2009.10.20,7.10,9862939800000
2009.10.21,7.32,11652234440000
2009.10.22,7.33,7529978960000
2009.10.23,7.28,3998071560000
2009.10.26,7.23,3474694160000
2009.10.27,7.05,4283732040000
2009.10.28,6.87,5908795200000
2009.10.29,7.02,3377856160000
2009.10.30,6.73,5697188840000
2009.11.02,6.76,6575894640000
2009.11.03,6.74,4476629080000
2009.11.04,6.82,4687807040000
2009.11.05,6.93,3491740560000
2009.11.06,6.94,2685568760000
2009.11.09,7.20,4513845000000
2009.11.10,7.25,3850479080000
2009.11.11,7.26,4278452360000
2009.11.12,7.21,3397348360000
2009.11.13,7.30,3230661280000
2009.11.16,7.37,4382045360000
2009.11.17,7.39,3461896200000
2009.11.18,7.36,3528121800000
2009.11.19,7.16,5198239200000
2009.11.20,7.14,3598175560000
2009.11.23,7.35,3932373200000
2009.11.24,7.30,2976776880000
2009.11.25,7.29,2603975080000
2009.11.27,7.16,2703035160000
2009.11.30,7.14,3936309160000
2009.12.01,7.03,4328948960000
2009.12.02,7.00,6584420080000
2009.12.03,7.02,4244861320000
2009.12.04,6.90,7974587600000
2009.12.07,6.75,6898847200000
2009.12.08,6.78,5944318240000
2009.12.09,7.05,6487199040000
2009.12.10,7.02,4551028440000
2009.12.11,6.95,3988134360000
2009.12.14,7.04,4514053600000
2009.12.15,6.93,3718144920000
2009.12.16,6.97,3241546840000
2009.12.17,6.85,3586935520000
2009.12.18,6.97,4655773920000
2009.12.21,7.08,3854268320000
2009.12.22,7.16,3329984840000
2009.12.23,7.22,3308232480000
2009.12.24,7.46,4866499960000
2009.12.28,7.56,6054979280000
2009.12.29,7.47,4163947760000
2009.12.30,7.56,3904004440000
2009.12.31,7.53,3207571640000
2010.01.04,7.65,4592465360000
2010.01.05,7.66,5392709840000
2010.01.06,7.53,5307860040000
2010.01.07,7.52,4550332360000
2010.01.08,7.57,4168122280000
2010.01.11,7.50,4419953160000
2010.01.12,7.42,5187210280000
2010.01.13,7.51,5803855400000
2010.01.14,7.48,3933838440000
2010.01.15,7.35,5209674120000
2010.01.19,7.68,6459849760000
2010.01.20,7.57,5923059520000
2010.01.21,7.44,5804366960000
2010.01.22,7.06,8217544720000
2010.01.25,7.23,8647743440000
2010.01.26,7.35,17030958280000
2010.01.27,7.43,16702250040000
2010.01.28,7.12,11261960640000
2010.01.29,6.86,12012276920000
2010.02.01,6.95,7173640040000
2010.02.02,6.99,5696623520000
2010.02.03,7.12,5939195080000
2010.02.04,6.86,7244572160000
2010.02.05,6.98,8033765320000
2010.02.08,6.93,4318010760000
2010.02.09,7.01,5202141280000
2010.02.10,6.97,3498514600000
2010.02.11,7.10,5114849600000
2010.02.12,7.16,5973140880000
2010.02.16,7.27,4761518440000
2010.02.17,7.23,4197822720000
2010.02.18,7.25,4012392720000
2010.02.19,7.20,3740734760000
2010.02.22,7.16,3746132880000
2010.02.23,7.04,4676938560000
2010.02.24,7.16,4434777200000
2010.02.25,7.21,6491234400000
2010.02.26,7.31,4781805560000
2010.03.01,7.46,5256232240000
2010.03.02,7.46,4701109560000
2010.03.03,7.48,3556452760000
2010.03.04,7.53,3417130080000
2010.03.05,7.82,8443345400000
2010.03.08,7.82,4058604480000
2010.03.09,7.97,8097827640000
2010.03.10,8.03,5077862440000
2010.03.11,8.05,3851307040000
2010.03.12,8.09,3951335360000
2010.03.15,8.00,3400229280000
2010.03.16,8.02,2955736560000
2010.03.17,8.00,2837847880000
2010.03.18,8.04,2328599000000
2010.03.19,7.94,2942975840000
2010.03.22,8.03,2847309080000
2010.03.23,8.15,4118566200000
2010.03.24,8.20,3497495120000
2010.03.25,8.10,3780051520000
2010.03.26,8.25,3768999080000
2010.03.29,8.30,3718987160000
2010.03.30,8.42,4876951520000
2010.03.31,8.39,3240970320000
2010.04.01,8.43,5766080600000
2010.04.05,8.52,6183679320000
2010.04.06,8.56,4285043560000
2010.04.07,8.59,5525673160000
2010.04.08,8.57,5550505800000
2010.04.09,8.64,3175459000000
2010.04.12,8.65,3116923880000
2010.04.13,8.66,2867772600000
2010.04.14,8.77,3625354320000
2010.04.15,8.89,3575407080000
2010.04.16,8.84,6816147800000
2010.04.19,8.82,5453259280000
2010.04.20,8.74,5590929960000
2010.04.21,9.26,9133962880000
2010.04.22,9.51,7702041760000
2010.04.23,9.67,7524443080000
2010.04.26,9.63,4340284480000
2010.04.27,9.37,6541043040000
2010.04.28,9.34,7122743320000
2010.04.29,9.59,5374488000000
2010.04.30,9.32,5093693080000
2010.05.03,9.51,4268007240000
2010.05.04,9.24,6937039480000
2010.05.05,9.15,8099367640000
2010.05.06,8.79,12436410840000
2010.05.07,8.42,16197780760000
2010.05.10,9.07,8948262680000
2010.05.11,9.16,8175069000000
2010.05.12,9.36,6286407680000
2010.05.13,9.22,5789246960000
2010.05.14,9.07,7184394840000
2010.05.17,9.08,7428095920000
2010.05.18,9.01,7477535240000
2010.05.19,8.87,9930673760000
2010.05.20,8.48,12324588640000
2010.05.21,8.65,11172505960000
2010.05.24,8.81,7171750600000
2010.05.25,8.76,10025188040000
2010.05.26,8.72,7892796800000
2010.05.27,9.05,6143393760000
2010.05.28,9.18,7654279640000
2010.06.01,9.31,8383560080000
2010.06.02,9.43,6529187840000
2010.06.03,9.40,6234323760000
2010.06.04,9.15,7138608120000
2010.06.07,8.96,8577276680000
2010.06.08,8.91,9714519080000
2010.06.09,8.69,8261983240000
2010.06.10,8.96,7348394760000
2010.06.11,9.05,5188610000000
2010.06.14,9.08,5747080360000
2010.06.15,9.28,4827644640000
2010.06.16,9.55,7535607520000
2010.06.17,9.71,8272561640000
2010.06.18,9.79,6616116920000
2010.06.21,9.66,7452671800000
2010.06.22,9.77,6824009360000
2010.06.23,9.68,7410945640000
2010.06.24,9.60,6758058440000
2010.06.25,9.50,4972575440000
2010.06.28,9.58,5642298480000
2010.06.29,9.15,10942461880000
2010.06.30,8.98,6848372720000
2010.07.01,8.87,9808393840000
2010.07.02,8.82,6588831760000
2010.07.06,8.88,5819346960000
2010.07.07,9.24,6239088520000
2010.07.08,9.21,7035512400000
2010.07.09,9.28,4184300400000
2010.07.12,9.19,5504187920000
2010.07.13,9.00,11535659240000
2010.07.14,9.03,7755405560000
2010.07.15,8.98,7749780920000
2010.07.16,8.92,9589525400000
2010.07.19,8.77,9897827520000
2010.07.20,9.00,8927462880000
2010.07.21,9.08,10966732560000
2010.07.22,9.26,6118847280000
2010.07.23,9.29,5059234600000
2010.07.26,9.26,3729177480000
2010.07.27,9.43,5569782680000
